incident_id,conversation_id,user_query,retrieved_doc_ids,expected_doc_ids,failure_reason,debug_time_minutes,resolution_notes,incident_date,resolved
INC000463,CONV00000180,Show me all assets created in the last week,"ASSET00000627,ASSET00000899","ASSET00000388,ASSET00002232,ASSET00002860,ASSET00002349,ASSET00001685",embedding_mismatch,76,Resolved by adjusting ranking,2025-09-28 08:05:07.853910,True
INC000464,CONV00001649,Search for campaign assets tagged with digital,"ASSET00001920,ASSET00000174,ASSET00000880,ASSET00001039","ASSET00001600,ASSET00000729,ASSET00001443",timeout,46,Resolved by adjusting query,2025-09-28 10:05:07.853910,True
INC000465,CONV00001659,Show me all assets created in the last week,"ASSET00000959,ASSET00000941,ASSET00001898","ASSET00000810,ASSET00000809,ASSET00002685",embedding_mismatch,31,Resolved by adjusting filters,2025-09-28 12:05:07.853910,True
INC000466,CONV00000754,Find all approved marketing assets for our spring campaign,ASSET00002274,ASSET00000347,poor_relevance,21,Resolved by adjusting query,2025-09-28 14:05:07.853910,True
INC000467,CONV00002139,Find templates used in email campaigns last month,"ASSET00001411,ASSET00002573,ASSET00001854,ASSET00001094","ASSET00001749,ASSET00000554,ASSET00002662,ASSET00000797",empty_results,53,Resolved by adjusting embedding,2025-09-28 16:05:07.853910,True
INC000468,CONV00001859,Find high-resolution images for print materials,"ASSET00000002,ASSET00002827,ASSET00000427,ASSET00001553,ASSET00000641","ASSET00000286,ASSET00002915",empty_results,28,Resolved by adjusting ranking,2025-09-28 18:05:07.853910,False
INC000469,CONV00001039,Find templates used in email campaigns last month,"ASSET00001843,ASSET00000861,ASSET00001300,ASSET00000634","ASSET00000993,ASSET00002322",incorrect_ranking,61,Resolved by adjusting query,2025-09-28 20:05:07.853910,False
INC000470,CONV00000054,Show approved logos in SVG format,"ASSET00002978,ASSET00000623,ASSET00002536,ASSET00002410,ASSET00002496","ASSET00000413,ASSET00001411",timeout,18,Resolved by adjusting filters,2025-09-28 22:05:07.853910,True
INC000471,CONV00002287,Find high-resolution images for print materials,"ASSET00002080,ASSET00000158",ASSET00002200,missing_context,47,Resolved by adjusting query,2025-09-29 00:05:07.853910,True
INC000472,CONV00002350,Search for video content related to product launches,"ASSET00001573,ASSET00000846,ASSET00001411,ASSET00002076,ASSET00000110","ASSET00002777,ASSET00002983,ASSET00002964,ASSET00000269,ASSET00001808",empty_results,71,Resolved by adjusting embedding,2025-09-29 02:05:07.853910,False
INC000473,CONV00001112,Show me recent product images with high engagement,ASSET00000964,"ASSET00000795,ASSET00001172,ASSET00002222,ASSET00002069,ASSET00002329",timeout,27,Resolved by adjusting embedding,2025-09-29 04:05:07.853910,True
INC000474,CONV00001672,Show me recent product images with high engagement,"ASSET00000700,ASSET00001791,ASSET00001659,ASSET00002444,ASSET00001875","ASSET00001487,ASSET00001721",wrong_filter,37,Resolved by adjusting embedding,2025-09-29 06:05:07.853910,False
INC000475,CONV00001005,Find high-resolution images for print materials,"ASSET00001126,ASSET00000225,ASSET00000695","ASSET00001231,ASSET00000501,ASSET00000754,ASSET00000534",timeout,42,Resolved by adjusting query,2025-09-29 08:05:07.853910,True
INC000476,CONV00000676,Show me all assets created in the last week,ASSET00002942,"ASSET00002986,ASSET00001656,ASSET00002963,ASSET00002002,ASSET00000243",incorrect_ranking,17,Resolved by adjusting ranking,2025-09-29 10:05:07.853910,True
INC000477,CONV00001560,Find templates used in email campaigns last month,"ASSET00000091,ASSET00000239,ASSET00002727,ASSET00001256,ASSET00001966","ASSET00001815,ASSET00001613,ASSET00002144,ASSET00002581,ASSET00001086",incorrect_ranking,66,Resolved by adjusting ranking,2025-09-29 12:05:07.853910,True
INC000478,CONV00000108,Find templates used in email campaigns last month,"ASSET00002436,ASSET00002023,ASSET00000397,ASSET00000999,ASSET00002860","ASSET00001046,ASSET00001899,ASSET00001868",timeout,65,Resolved by adjusting query,2025-09-29 14:05:07.853910,True
INC000479,CONV00000631,Show me all assets created in the last week,"ASSET00001285,ASSET00002189,ASSET00002344,ASSET00001606","ASSET00001392,ASSET00001567,ASSET00000552,ASSET00000803,ASSET00001675",empty_results,84,Resolved by adjusting query,2025-09-29 16:05:07.853910,True
INC000480,CONV00002330,What assets are pending approval for the finance team,"ASSET00001562,ASSET00002657","ASSET00000875,ASSET00001238,ASSET00000879",empty_results,33,Resolved by adjusting ranking,2025-09-29 18:05:07.853910,True
INC000481,CONV00000203,Show me all assets created in the last week,"ASSET00001758,ASSET00001539,ASSET00000620,ASSET00002980,ASSET00001724",ASSET00002936,empty_results,16,Resolved by adjusting ranking,2025-09-29 20:05:07.853910,True
INC000482,CONV00000005,Find templates used in email campaigns last month,"ASSET00000826,ASSET00002194,ASSET00001208,ASSET00001473","ASSET00001277,ASSET00001291,ASSET00000111,ASSET00002250,ASSET00000933",missing_context,58,Resolved by adjusting ranking,2025-09-29 22:05:07.853910,False
INC000483,CONV00001229,Search for video content related to product launches,"ASSET00002851,ASSET00000907,ASSET00000512","ASSET00000324,ASSET00000288",poor_relevance,74,Resolved by adjusting filters,2025-09-30 00:05:07.853910,True
INC000484,CONV00002314,Show me all assets created in the last week,ASSET00001796,"ASSET00001763,ASSET00002576,ASSET00001891,ASSET00001475",timeout,64,Resolved by adjusting filters,2025-09-30 02:05:07.853910,True
INC000485,CONV00001518,What brand guidelines exist for social media posts,"ASSET00001346,ASSET00000686","ASSET00000814,ASSET00000231",poor_relevance,64,Resolved by adjusting query,2025-09-30 04:05:07.853910,True
INC000486,CONV00001496,Find high-resolution images for print materials,"ASSET00002065,ASSET00000029,ASSET00001938,ASSET00001146","ASSET00000109,ASSET00000507",poor_relevance,79,Resolved by adjusting embedding,2025-09-30 06:05:07.853910,True
INC000487,CONV00000019,What brand guidelines exist for social media posts,"ASSET00000017,ASSET00000558,ASSET00002808,ASSET00000385,ASSET00000245","ASSET00002259,ASSET00001423,ASSET00002088",poor_relevance,54,Resolved by adjusting query,2025-09-30 08:05:07.853910,False
INC000488,CONV00000959,Search for campaign assets tagged with digital,"ASSET00000880,ASSET00000607,ASSET00000455","ASSET00000479,ASSET00000347",missing_context,38,Resolved by adjusting filters,2025-09-30 10:05:07.853910,False
INC000489,CONV00002223,What assets are pending approval for the finance team,ASSET00000324,"ASSET00002571,ASSET00002588,ASSET00001687,ASSET00000781,ASSET00002409",poor_relevance,77,Resolved by adjusting query,2025-09-30 12:05:07.853910,True
INC000490,CONV00001613,Search for campaign assets tagged with digital,"ASSET00002996,ASSET00000211,ASSET00002591,ASSET00000303",ASSET00000572,missing_context,54,Resolved by adjusting ranking,2025-09-30 14:05:07.853910,True
INC000491,CONV00000706,Find templates used in email campaigns last month,"ASSET00001381,ASSET00002817,ASSET00000854",ASSET00001419,incorrect_ranking,40,Resolved by adjusting filters,2025-09-30 16:05:07.853910,True
INC000492,CONV00000533,Find high-resolution images for print materials,"ASSET00002324,ASSET00001299,ASSET00001618,ASSET00001036,ASSET00002008","ASSET00002019,ASSET00001045,ASSET00001132,ASSET00000609",timeout,56,Resolved by adjusting filters,2025-09-30 18:05:07.853910,True
INC000493,CONV00002257,What brand guidelines exist for social media posts,"ASSET00002066,ASSET00002726,ASSET00000846,ASSET00000767",ASSET00000873,wrong_filter,28,Resolved by adjusting query,2025-09-30 20:05:07.853910,True
INC000494,CONV00000126,Show approved logos in SVG format,ASSET00001275,"ASSET00000033,ASSET00000387,ASSET00002445,ASSET00001340",wrong_filter,22,Resolved by adjusting filters,2025-09-30 22:05:07.853910,True
INC000495,CONV00001949,Show me recent product images with high engagement,"ASSET00001262,ASSET00000286,ASSET00001140,ASSET00001674,ASSET00001508",ASSET00000082,timeout,32,Resolved by adjusting embedding,2025-10-01 00:05:07.853910,True
INC000496,CONV00002205,What assets are pending approval for the finance team,"ASSET00002982,ASSET00000455,ASSET00001279","ASSET00002578,ASSET00001148",wrong_filter,20,Resolved by adjusting embedding,2025-10-01 02:05:07.853910,True
INC000497,CONV00000131,What brand guidelines exist for social media posts,ASSET00001738,"ASSET00002055,ASSET00002583,ASSET00000925,ASSET00001462,ASSET00000643",embedding_mismatch,70,Resolved by adjusting ranking,2025-10-01 04:05:07.853910,True
INC000498,CONV00000440,What assets are pending approval for the finance team,"ASSET00002287,ASSET00001061,ASSET00001088,ASSET00001761","ASSET00000201,ASSET00000497,ASSET00000940",wrong_filter,16,Resolved by adjusting ranking,2025-10-01 06:05:07.853910,True
INC000499,CONV00001025,Find all approved marketing assets for our spring campaign,"ASSET00001195,ASSET00000480,ASSET00001040,ASSET00000259,ASSET00001365",ASSET00002705,poor_relevance,24,Resolved by adjusting filters,2025-10-01 08:05:07.853910,False
INC000500,CONV00001500,Find all approved marketing assets for our spring campaign,"ASSET00002989,ASSET00002058,ASSET00001138,ASSET00001397,ASSET00002157",ASSET00002029,missing_context,57,Resolved by adjusting embedding,2025-10-01 10:05:07.853910,True
INC000501,CONV00002240,Show me all assets created in the last week,"ASSET00000132,ASSET00002961","ASSET00000259,ASSET00001482,ASSET00001060",empty_results,22,Resolved by adjusting embedding,2025-10-01 12:05:07.853910,True
INC000502,CONV00001697,Show me all assets created in the last week,"ASSET00002313,ASSET00002125",ASSET00001139,incorrect_ranking,22,Resolved by adjusting query,2025-10-01 14:05:07.853910,False
INC000503,CONV00000040,Show me all assets created in the last week,"ASSET00001034,ASSET00000724",ASSET00000038,poor_relevance,55,Resolved by adjusting query,2025-10-01 16:05:07.853910,True
INC000504,CONV00001629,Show approved logos in SVG format,"ASSET00002420,ASSET00002773",ASSET00001079,embedding_mismatch,64,Resolved by adjusting filters,2025-10-01 18:05:07.853910,False
INC000505,CONV00000694,What assets are pending approval for the finance team,"ASSET00000176,ASSET00001930,ASSET00001137,ASSET00000355","ASSET00001756,ASSET00000251",timeout,37,Resolved by adjusting embedding,2025-10-01 20:05:07.853910,True
INC000506,CONV00001195,Find high-resolution images for print materials,"ASSET00002044,ASSET00002027,ASSET00001200,ASSET00001092,ASSET00002394","ASSET00001997,ASSET00002883,ASSET00000097,ASSET00001053,ASSET00001319",poor_relevance,54,Resolved by adjusting ranking,2025-10-01 22:05:07.853910,True
INC000507,CONV00001076,Search for campaign assets tagged with digital,"ASSET00002902,ASSET00001886,ASSET00000062","ASSET00000026,ASSET00000289,ASSET00000087,ASSET00000114,ASSET00001739",missing_context,35,Resolved by adjusting query,2025-10-02 00:05:07.853910,True
INC000508,CONV00001322,Search for video content related to product launches,ASSET00002907,ASSET00000979,wrong_filter,52,Resolved by adjusting filters,2025-10-02 02:05:07.853910,True
INC000509,CONV00001822,What brand guidelines exist for social media posts,"ASSET00002104,ASSET00001991,ASSET00000140","ASSET00001895,ASSET00000778,ASSET00002267",missing_context,59,Resolved by adjusting filters,2025-10-02 04:05:07.853910,False
INC000510,CONV00001642,Find templates used in email campaigns last month,ASSET00002419,"ASSET00000733,ASSET00001454",incorrect_ranking,68,Resolved by adjusting filters,2025-10-02 06:05:07.853910,True
INC000511,CONV00002007,Search for video content related to product launches,"ASSET00000122,ASSET00002173,ASSET00001315,ASSET00000155,ASSET00000160","ASSET00000270,ASSET00001608,ASSET00001788,ASSET00002626",embedding_mismatch,52,Resolved by adjusting filters,2025-10-02 08:05:07.853910,True
INC000512,CONV00002067,Search for campaign assets tagged with digital,"ASSET00000744,ASSET00001903,ASSET00000466","ASSET00000695,ASSET00001639",embedding_mismatch,56,Resolved by adjusting filters,2025-10-02 10:05:07.853910,True
INC000513,CONV00000316,Find templates used in email campaigns last month,ASSET00002704,"ASSET00002104,ASSET00001186",empty_results,89,Resolved by adjusting query,2025-10-02 12:05:07.853910,True
INC000514,CONV00000606,Show me all assets created in the last week,"ASSET00000022,ASSET00000401,ASSET00002134,ASSET00002854",ASSET00000795,incorrect_ranking,72,Resolved by adjusting ranking,2025-10-02 14:05:07.853910,True
INC000515,CONV00000077,Search for video content related to product launches,"ASSET00000681,ASSET00001838,ASSET00002887,ASSET00000893","ASSET00000689,ASSET00000760",incorrect_ranking,15,Resolved by adjusting embedding,2025-10-02 16:05:07.853910,True
INC000516,CONV00001198,What brand guidelines exist for social media posts,"ASSET00000883,ASSET00001617","ASSET00001458,ASSET00001304",embedding_mismatch,70,Resolved by adjusting query,2025-10-02 18:05:07.853910,False
INC000517,CONV00000287,Show me recent product images with high engagement,"ASSET00000515,ASSET00001836,ASSET00001158,ASSET00001137","ASSET00001009,ASSET00000726,ASSET00002875,ASSET00002375",timeout,28,Resolved by adjusting query,2025-10-02 20:05:07.853910,True
INC000518,CONV00002239,Find high-resolution images for print materials,"ASSET00001700,ASSET00000726","ASSET00000767,ASSET00002763",missing_context,26,Resolved by adjusting filters,2025-10-02 22:05:07.853910,True
INC000519,CONV00000169,Find templates used in email campaigns last month,ASSET00002435,ASSET00001855,timeout,60,Resolved by adjusting ranking,2025-10-03 00:05:07.853910,True
INC000520,CONV00000400,Find all approved marketing assets for our spring campaign,"ASSET00002994,ASSET00002578,ASSET00000012,ASSET00002433","ASSET00002745,ASSET00002345,ASSET00001613",embedding_mismatch,77,Resolved by adjusting filters,2025-10-03 02:05:07.853910,True
INC000521,CONV00000646,What brand guidelines exist for social media posts,"ASSET00000663,ASSET00001558,ASSET00000897,ASSET00002094","ASSET00001832,ASSET00001558,ASSET00000355",incorrect_ranking,27,Resolved by adjusting embedding,2025-10-03 04:05:07.853910,True
INC000522,CONV00000784,Show approved logos in SVG format,ASSET00002417,"ASSET00001937,ASSET00002373",timeout,35,Resolved by adjusting query,2025-10-03 06:05:07.853910,True
INC000523,CONV00002115,Show me all assets created in the last week,ASSET00000790,"ASSET00000641,ASSET00002692",empty_results,55,Resolved by adjusting ranking,2025-10-03 08:05:07.853910,False
INC000524,CONV00000278,Show me recent product images with high engagement,ASSET00001541,ASSET00001223,empty_results,81,Resolved by adjusting query,2025-10-03 10:05:07.853910,True
INC000525,CONV00000636,Find high-resolution images for print materials,"ASSET00001068,ASSET00001343,ASSET00001055,ASSET00002942","ASSET00001434,ASSET00002860",wrong_filter,47,Resolved by adjusting filters,2025-10-03 12:05:07.853910,False
INC000526,CONV00002430,Show me all assets created in the last week,"ASSET00002850,ASSET00001286","ASSET00001649,ASSET00000126,ASSET00001252,ASSET00002373",incorrect_ranking,81,Resolved by adjusting filters,2025-10-03 14:05:07.853910,True
INC000527,CONV00000280,Find high-resolution images for print materials,"ASSET00000392,ASSET00002705,ASSET00002928","ASSET00001749,ASSET00000622,ASSET00001099",wrong_filter,43,Resolved by adjusting filters,2025-10-03 16:05:07.853910,True
INC000528,CONV00002212,What assets are pending approval for the finance team,"ASSET00000307,ASSET00002282,ASSET00000021,ASSET00001103","ASSET00002555,ASSET00002976,ASSET00001136,ASSET00002822",incorrect_ranking,61,Resolved by adjusting filters,2025-10-03 18:05:07.853910,True
INC000529,CONV00001233,What brand guidelines exist for social media posts,"ASSET00000181,ASSET00000029,ASSET00002251,ASSET00001499",ASSET00001839,embedding_mismatch,51,Resolved by adjusting filters,2025-10-03 20:05:07.853910,True
INC000530,CONV00000289,Show approved logos in SVG format,"ASSET00002985,ASSET00002488,ASSET00002937,ASSET00001658,ASSET00002055","ASSET00002479,ASSET00001677,ASSET00002025",empty_results,39,Resolved by adjusting filters,2025-10-03 22:05:07.853910,True
INC000531,CONV00002377,Find templates used in email campaigns last month,"ASSET00001237,ASSET00002321,ASSET00001341,ASSET00000641","ASSET00001722,ASSET00000476,ASSET00000281,ASSET00002446",incorrect_ranking,56,Resolved by adjusting filters,2025-10-04 00:05:07.853910,False
INC000532,CONV00000297,Show approved logos in SVG format,ASSET00002874,"ASSET00000325,ASSET00000613",timeout,19,Resolved by adjusting query,2025-10-04 02:05:07.853910,True
INC000533,CONV00000275,Search for video content related to product launches,"ASSET00001779,ASSET00002527,ASSET00001083",ASSET00000523,empty_results,26,Resolved by adjusting query,2025-10-04 04:05:07.853910,True
INC000534,CONV00001088,What brand guidelines exist for social media posts,"ASSET00001985,ASSET00002591,ASSET00002449,ASSET00002484,ASSET00002322","ASSET00000983,ASSET00000159,ASSET00000178,ASSET00002804,ASSET00001393",wrong_filter,74,Resolved by adjusting embedding,2025-10-04 06:05:07.853910,False
INC000535,CONV00000266,What brand guidelines exist for social media posts,"ASSET00002563,ASSET00001070",ASSET00002406,missing_context,68,Resolved by adjusting filters,2025-10-04 08:05:07.853910,True
INC000536,CONV00001732,Show me recent product images with high engagement,ASSET00001818,"ASSET00000204,ASSET00002988,ASSET00002624",wrong_filter,51,Resolved by adjusting query,2025-10-04 10:05:07.853910,True
INC000537,CONV00001572,Show me recent product images with high engagement,"ASSET00002492,ASSET00000363,ASSET00001549,ASSET00002763","ASSET00001621,ASSET00000608",poor_relevance,34,Resolved by adjusting embedding,2025-10-04 12:05:07.853910,True
INC000538,CONV00001588,Show me recent product images with high engagement,"ASSET00001535,ASSET00001945,ASSET00001547,ASSET00001223,ASSET00002126","ASSET00002618,ASSET00002923",poor_relevance,67,Resolved by adjusting embedding,2025-10-04 14:05:07.853910,True
INC000539,CONV00000572,Show approved logos in SVG format,"ASSET00000016,ASSET00000445,ASSET00001702","ASSET00001415,ASSET00001302,ASSET00000470,ASSET00000038",wrong_filter,86,Resolved by adjusting filters,2025-10-04 16:05:07.853910,True
INC000540,CONV00000209,Find high-resolution images for print materials,"ASSET00001238,ASSET00001288,ASSET00002449,ASSET00000882,ASSET00001791",ASSET00002638,timeout,46,Resolved by adjusting query,2025-10-04 18:05:07.853910,True
INC000541,CONV00001051,Find all approved marketing assets for our spring campaign,"ASSET00002349,ASSET00000939",ASSET00002710,poor_relevance,52,Resolved by adjusting ranking,2025-10-04 20:05:07.853910,False
INC000542,CONV00002410,What assets are pending approval for the finance team,"ASSET00001735,ASSET00002249,ASSET00001426,ASSET00002640,ASSET00000414","ASSET00001393,ASSET00000848",timeout,75,Resolved by adjusting ranking,2025-10-04 22:05:07.853910,False
INC000543,CONV00001222,Find high-resolution images for print materials,ASSET00000462,"ASSET00000154,ASSET00001212,ASSET00000898,ASSET00002153,ASSET00001899",poor_relevance,63,Resolved by adjusting filters,2025-10-05 00:05:07.853910,False
INC000544,CONV00002012,Search for video content related to product launches,"ASSET00001294,ASSET00002346,ASSET00002907,ASSET00000351,ASSET00000628","ASSET00000313,ASSET00001108",incorrect_ranking,24,Resolved by adjusting embedding,2025-10-05 02:05:07.853910,False
INC000545,CONV00002046,Find templates used in email campaigns last month,ASSET00000287,ASSET00002052,incorrect_ranking,78,Resolved by adjusting embedding,2025-10-05 04:05:07.853910,False
INC000546,CONV00000881,Find high-resolution images for print materials,"ASSET00001542,ASSET00000665,ASSET00001954",ASSET00002986,wrong_filter,47,Resolved by adjusting embedding,2025-10-05 06:05:07.853910,True
INC000547,CONV00000782,What assets are pending approval for the finance team,"ASSET00001550,ASSET00002028,ASSET00002031,ASSET00001287,ASSET00001798","ASSET00000082,ASSET00002996,ASSET00002732,ASSET00000480",poor_relevance,56,Resolved by adjusting filters,2025-10-05 08:05:07.853910,True
INC000548,CONV00000564,Search for video content related to product launches,ASSET00001573,"ASSET00001494,ASSET00002820",empty_results,23,Resolved by adjusting filters,2025-10-05 10:05:07.853910,False
INC000549,CONV00000208,Search for video content related to product launches,"ASSET00000610,ASSET00002810","ASSET00000165,ASSET00000830",incorrect_ranking,58,Resolved by adjusting filters,2025-10-05 12:05:07.853910,True
INC000550,CONV00000928,Find high-resolution images for print materials,ASSET00002042,"ASSET00002477,ASSET00000169",embedding_mismatch,52,Resolved by adjusting ranking,2025-10-05 14:05:07.853910,True
INC000551,CONV00001465,Show me all assets created in the last week,"ASSET00000921,ASSET00001950","ASSET00001187,ASSET00002127,ASSET00002981,ASSET00000083",missing_context,53,Resolved by adjusting query,2025-10-05 16:05:07.853910,True
INC000552,CONV00002158,Find high-resolution images for print materials,"ASSET00001328,ASSET00001446,ASSET00000594,ASSET00002216","ASSET00002660,ASSET00000155,ASSET00002016",missing_context,37,Resolved by adjusting ranking,2025-10-05 18:05:07.853910,False
INC000553,CONV00001959,Search for video content related to product launches,"ASSET00001974,ASSET00000563,ASSET00002010,ASSET00001161","ASSET00000398,ASSET00002849,ASSET00001922,ASSET00000196",wrong_filter,60,Resolved by adjusting embedding,2025-10-05 20:05:07.853910,True
INC000554,CONV00001781,Find templates used in email campaigns last month,"ASSET00000120,ASSET00001715",ASSET00002709,embedding_mismatch,26,Resolved by adjusting filters,2025-10-05 22:05:07.853910,True
INC000555,CONV00000492,Find templates used in email campaigns last month,"ASSET00002002,ASSET00002014",ASSET00000179,embedding_mismatch,76,Resolved by adjusting embedding,2025-10-06 00:05:07.853910,False
INC000556,CONV00002493,What brand guidelines exist for social media posts,"ASSET00001259,ASSET00001102,ASSET00000707",ASSET00002264,wrong_filter,88,Resolved by adjusting query,2025-10-06 02:05:07.853910,True
INC000557,CONV00000592,Search for campaign assets tagged with digital,ASSET00000990,"ASSET00002036,ASSET00002465,ASSET00001980,ASSET00000231,ASSET00000319",empty_results,62,Resolved by adjusting ranking,2025-10-06 04:05:07.853910,False
INC000558,CONV00001513,Search for video content related to product launches,"ASSET00002773,ASSET00002100,ASSET00000877,ASSET00001806","ASSET00000206,ASSET00001658",wrong_filter,60,Resolved by adjusting ranking,2025-10-06 06:05:07.853910,True
INC000559,CONV00001228,Show approved logos in SVG format,"ASSET00001347,ASSET00002131,ASSET00000451,ASSET00001997,ASSET00000480","ASSET00001830,ASSET00002186,ASSET00001079",poor_relevance,88,Resolved by adjusting query,2025-10-06 08:05:07.853910,True
INC000560,CONV00002369,Find all approved marketing assets for our spring campaign,"ASSET00000419,ASSET00000046,ASSET00001743,ASSET00000004","ASSET00000229,ASSET00002764,ASSET00002425,ASSET00002636",poor_relevance,17,Resolved by adjusting ranking,2025-10-06 10:05:07.853910,True
INC000561,CONV00001997,Show me all assets created in the last week,"ASSET00001347,ASSET00000451,ASSET00002662,ASSET00001653","ASSET00001909,ASSET00001012,ASSET00002957,ASSET00000364",timeout,55,Resolved by adjusting embedding,2025-10-06 12:05:07.853910,True
INC000562,CONV00001561,Search for campaign assets tagged with digital,"ASSET00000105,ASSET00001095","ASSET00001684,ASSET00000130,ASSET00002108,ASSET00002272",incorrect_ranking,41,Resolved by adjusting filters,2025-10-06 14:05:07.853910,False
INC000563,CONV00001377,Show me all assets created in the last week,"ASSET00002455,ASSET00002238,ASSET00002013","ASSET00000827,ASSET00002036",timeout,34,Resolved by adjusting ranking,2025-10-06 16:05:07.853910,False
INC000564,CONV00001513,Show approved logos in SVG format,"ASSET00002496,ASSET00002899,ASSET00000232,ASSET00002641","ASSET00001587,ASSET00000972,ASSET00000338",poor_relevance,43,Resolved by adjusting filters,2025-10-06 18:05:07.853910,True
INC000565,CONV00000742,What assets are pending approval for the finance team,ASSET00001124,"ASSET00002674,ASSET00002399",timeout,40,Resolved by adjusting query,2025-10-06 20:05:07.853910,True
INC000566,CONV00000939,What brand guidelines exist for social media posts,"ASSET00001533,ASSET00002650,ASSET00002803",ASSET00000570,embedding_mismatch,87,Resolved by adjusting embedding,2025-10-06 22:05:07.853910,True
INC000567,CONV00000879,Find high-resolution images for print materials,"ASSET00002826,ASSET00000021","ASSET00000353,ASSET00000727,ASSET00001649",incorrect_ranking,43,Resolved by adjusting ranking,2025-10-07 00:05:07.853910,True
INC000568,CONV00000427,Find high-resolution images for print materials,ASSET00000666,"ASSET00002076,ASSET00002089,ASSET00002295,ASSET00002818,ASSET00001743",embedding_mismatch,15,Resolved by adjusting filters,2025-10-07 02:05:07.853910,True
INC000569,CONV00001685,What brand guidelines exist for social media posts,"ASSET00001107,ASSET00002845","ASSET00002101,ASSET00001222,ASSET00002904,ASSET00000970,ASSET00002865",timeout,44,Resolved by adjusting query,2025-10-07 04:05:07.853910,True
INC000570,CONV00001169,Search for campaign assets tagged with digital,"ASSET00000663,ASSET00002823,ASSET00001808","ASSET00002949,ASSET00002440,ASSET00001307,ASSET00001048,ASSET00001330",incorrect_ranking,21,Resolved by adjusting query,2025-10-07 06:05:07.853910,True
INC000571,CONV00000083,Show approved logos in SVG format,"ASSET00000306,ASSET00001181,ASSET00002056,ASSET00000922","ASSET00001298,ASSET00000590,ASSET00000836,ASSET00001120,ASSET00002835",wrong_filter,22,Resolved by adjusting ranking,2025-10-07 08:05:07.853910,True
INC000572,CONV00001753,Search for video content related to product launches,ASSET00001537,ASSET00002274,missing_context,24,Resolved by adjusting query,2025-10-07 10:05:07.853910,False
INC000573,CONV00000848,Search for campaign assets tagged with digital,"ASSET00001321,ASSET00002712,ASSET00000287,ASSET00001133,ASSET00001637",ASSET00000956,embedding_mismatch,87,Resolved by adjusting ranking,2025-10-07 12:05:07.853910,True
INC000574,CONV00000722,Show me all assets created in the last week,"ASSET00001034,ASSET00002345,ASSET00002168",ASSET00002368,wrong_filter,89,Resolved by adjusting ranking,2025-10-07 14:05:07.853910,True
INC000575,CONV00000600,Find high-resolution images for print materials,"ASSET00001645,ASSET00000823,ASSET00002463,ASSET00001204,ASSET00002004","ASSET00001130,ASSET00000181",timeout,72,Resolved by adjusting filters,2025-10-07 16:05:07.853910,True
INC000576,CONV00002387,Find templates used in email campaigns last month,"ASSET00002699,ASSET00001553,ASSET00001218,ASSET00002182",ASSET00000459,timeout,82,Resolved by adjusting query,2025-10-07 18:05:07.853910,True
INC000577,CONV00001880,What brand guidelines exist for social media posts,"ASSET00002997,ASSET00002965,ASSET00001098,ASSET00000089","ASSET00000445,ASSET00001937,ASSET00001378,ASSET00002091",wrong_filter,22,Resolved by adjusting query,2025-10-07 20:05:07.853910,True
INC000578,CONV00000030,What brand guidelines exist for social media posts,ASSET00000572,ASSET00001505,empty_results,84,Resolved by adjusting ranking,2025-10-07 22:05:07.853910,True
INC000579,CONV00000223,Search for video content related to product launches,"ASSET00002783,ASSET00000233","ASSET00001098,ASSET00002047,ASSET00002556,ASSET00001935",wrong_filter,19,Resolved by adjusting ranking,2025-10-08 00:05:07.853910,False
INC000580,CONV00001854,Search for campaign assets tagged with digital,"ASSET00002419,ASSET00001772,ASSET00000817",ASSET00002045,embedding_mismatch,16,Resolved by adjusting filters,2025-10-08 02:05:07.853910,False
INC000581,CONV00000919,Find templates used in email campaigns last month,ASSET00001582,ASSET00001895,incorrect_ranking,41,Resolved by adjusting ranking,2025-10-08 04:05:07.853910,True
INC000582,CONV00000165,Search for campaign assets tagged with digital,"ASSET00001765,ASSET00000223,ASSET00001063,ASSET00000413,ASSET00000207","ASSET00001527,ASSET00001852,ASSET00000385,ASSET00001800,ASSET00002049",empty_results,68,Resolved by adjusting query,2025-10-08 06:05:07.853910,True
INC000583,CONV00001136,Show me recent product images with high engagement,"ASSET00002849,ASSET00002385,ASSET00002763,ASSET00002583,ASSET00001008","ASSET00000483,ASSET00000290,ASSET00002899",embedding_mismatch,44,Resolved by adjusting query,2025-10-08 08:05:07.853910,True
INC000584,CONV00000875,Show approved logos in SVG format,"ASSET00000311,ASSET00000373,ASSET00002484","ASSET00002417,ASSET00002107",poor_relevance,54,Resolved by adjusting ranking,2025-10-08 10:05:07.853910,True
INC000585,CONV00002319,Search for campaign assets tagged with digital,ASSET00002103,"ASSET00000699,ASSET00001970,ASSET00002393,ASSET00001849",missing_context,64,Resolved by adjusting ranking,2025-10-08 12:05:07.853910,True
INC000586,CONV00002350,Search for campaign assets tagged with digital,ASSET00000698,"ASSET00002431,ASSET00002356,ASSET00002817,ASSET00002778",empty_results,36,Resolved by adjusting query,2025-10-08 14:05:07.853910,True
INC000587,CONV00000313,What assets are pending approval for the finance team,"ASSET00002157,ASSET00000599,ASSET00002688",ASSET00000430,incorrect_ranking,65,Resolved by adjusting embedding,2025-10-08 16:05:07.853910,True
